severity,file,line,kind,target,note
HIGH,mx-canon/ssot/definitions-index.md,1194,backtick-path,"mx-shared-gathering/draft-core-metadata.md","resolved=mx-canon/ssot/mx-shared-gathering/draft-core-metadata.md"
HIGH,mx-canon/ssot/definitions-index.md,1195,backtick-path,"mx-shared-gathering/draft-compliance-claims.md","resolved=mx-canon/ssot/mx-shared-gathering/draft-compliance-claims.md"
HIGH,mx-canon/ssot/definitions-index.md,1196,backtick-path,"scripts/cogs/mx-audit.cog.md","resolved=mx-canon/ssot/scripts/cogs/mx-audit.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,1197,backtick-path,"mx-shared-gathering/draft-compliance-claims.md","resolved=mx-canon/ssot/mx-shared-gathering/draft-compliance-claims.md"
HIGH,mx-canon/ssot/definitions-index.md,1198,backtick-path,"scripts/cogs/mx-add-field.cog.md","resolved=mx-canon/ssot/scripts/cogs/mx-add-field.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,1199,backtick-path,"scripts/cogs/cog-publication-workflow.cog.md","resolved=mx-canon/ssot/scripts/cogs/cog-publication-workflow.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,1199,backtick-path,"scripts/cogs/how-mx-os-runs.cog.md","resolved=mx-canon/ssot/scripts/cogs/how-mx-os-runs.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,1200,backtick-path,"scripts/cogs/validate-cog.cog.md","resolved=mx-canon/ssot/scripts/cogs/validate-cog.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,1201,backtick-path,"mx-canon/mx-maxine-lives/manuals/manual-maxine-lives.cog.md","resolved=mx-canon/ssot/mx-canon/mx-maxine-lives/manuals/manual-maxine-lives.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,1202,backtick-path,"mx-canon/ssot/fields-data.yaml","resolved=mx-canon/ssot/mx-canon/ssot/fields-data.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1202,backtick-path,"mx-shared-gathering/draft-core-metadata.md","resolved=mx-canon/ssot/mx-shared-gathering/draft-core-metadata.md"
HIGH,mx-canon/ssot/definitions-index.md,1202,backtick-path,"mx-shared-gathering/draft-contract-fingerprinting.md","resolved=mx-canon/ssot/mx-shared-gathering/draft-contract-fingerprinting.md"
HIGH,mx-canon/ssot/definitions-index.md,1202,backtick-path,"mx-canon/ssot/field-triage-rubric.cog.md","resolved=mx-canon/ssot/mx-canon/ssot/field-triage-rubric.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,1203,backtick-path,"mx-canon/mx-maxine-lives/manuals/manual-deployment-helper.cog.md","resolved=mx-canon/ssot/mx-canon/mx-maxine-lives/manuals/manual-deployment-helper.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,1204,backtick-path,"mx-shared-gathering/draft-ai-usage-declaration.md","resolved=mx-canon/ssot/mx-shared-gathering/draft-ai-usage-declaration.md"
HIGH,mx-canon/ssot/definitions-index.md,1204,backtick-path,"mx-shared-gathering/draft-compliance-claims.md","resolved=mx-canon/ssot/mx-shared-gathering/draft-compliance-claims.md"
HIGH,mx-canon/ssot/definitions-index.md,1205,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1206,backtick-path,"mx-canon/mx-maxine-lives/about-maxine.cog.md","resolved=mx-canon/ssot/mx-canon/mx-maxine-lives/about-maxine.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,1207,backtick-path,"mx-canon/mx-maxine-lives/registers/ADR/vendor-extensions-policy.cog.md","resolved=mx-canon/ssot/mx-canon/mx-maxine-lives/registers/ADR/vendor-extensions-policy.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,1208,backtick-path,"scripts/cogs/pdf-generator.cog.md","resolved=mx-canon/ssot/scripts/cogs/pdf-generator.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,1209,backtick-path,"mx-canon/mx-maxine-lives/manuals/manual-web-audit-suite.cog.md","resolved=mx-canon/ssot/mx-canon/mx-maxine-lives/manuals/manual-web-audit-suite.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,1210,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1210,backtick-path,"scripts/cogs/what-is-installme.cog.md","resolved=mx-canon/ssot/scripts/cogs/what-is-installme.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,1211,backtick-path,"mx-canon/ssot/fields-data.yaml","resolved=mx-canon/ssot/mx-canon/ssot/fields-data.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1211,backtick-path,"mx-shared-gathering/draft-core-metadata.md","resolved=mx-canon/ssot/mx-shared-gathering/draft-core-metadata.md"
HIGH,mx-canon/ssot/definitions-index.md,1211,backtick-path,"mx-shared-gathering/draft-ai-usage-declaration.md","resolved=mx-canon/ssot/mx-shared-gathering/draft-ai-usage-declaration.md"
HIGH,mx-canon/ssot/definitions-index.md,1211,backtick-path,"mx-shared-gathering/draft-attestation-records.md","resolved=mx-canon/ssot/mx-shared-gathering/draft-attestation-records.md"
HIGH,mx-canon/ssot/definitions-index.md,1211,backtick-path,"mx-shared-gathering/draft-carrier-formats.md","resolved=mx-canon/ssot/mx-shared-gathering/draft-carrier-formats.md"
HIGH,mx-canon/ssot/definitions-index.md,1211,backtick-path,"mx-shared-gathering/draft-cogs.md","resolved=mx-canon/ssot/mx-shared-gathering/draft-cogs.md"
HIGH,mx-canon/ssot/definitions-index.md,1211,backtick-path,"datalake/manuscripts/mx-books/mx-appendices/appendix-m-index-of-metadata.md","resolved=mx-canon/ssot/datalake/manuscripts/mx-books/mx-appendices/appendix-m-index-of-metadata.md"
HIGH,mx-canon/ssot/definitions-index.md,1211,backtick-path,"mx-outputs/mx-site/cog.html","resolved=mx-canon/ssot/mx-outputs/mx-site/cog.html"
HIGH,mx-canon/ssot/definitions-index.md,1211,backtick-path,"scripts/cogs/cogs-for-agent-developers.cog.md","resolved=mx-canon/ssot/scripts/cogs/cogs-for-agent-developers.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,1211,backtick-path,"scripts/cogs/how-to-write-a-cog.cog.md","resolved=mx-canon/ssot/scripts/cogs/how-to-write-a-cog.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,1211,backtick-path,"scripts/cogs/manual-metadata.cog.md","resolved=mx-canon/ssot/scripts/cogs/manual-metadata.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,1211,backtick-path,"scripts/cogs/manual-repository-architecture.cog.md","resolved=mx-canon/ssot/scripts/cogs/manual-repository-architecture.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,1211,backtick-path,"scripts/cogs/mx-audit.cog.md","resolved=mx-canon/ssot/scripts/cogs/mx-audit.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,1212,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1213,backtick-path,"scripts/cogs/mx-gathering-submit.cog.md","resolved=mx-canon/ssot/scripts/cogs/mx-gathering-submit.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,1214,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1215,backtick-path,"mx-canon/mx-maxine-lives/businesses/maxine/vision.cog.md","resolved=mx-canon/ssot/mx-canon/mx-maxine-lives/businesses/maxine/vision.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,1216,backtick-path,"scripts/cogs/pdf-generator.cog.md","resolved=mx-canon/ssot/scripts/cogs/pdf-generator.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,1217,backtick-path,"mx-shared-gathering/draft-compliance-claims.md","resolved=mx-canon/ssot/mx-shared-gathering/draft-compliance-claims.md"
HIGH,mx-canon/ssot/definitions-index.md,1218,backtick-path,"mx-shared-gathering/draft-compliance-claims.md","resolved=mx-canon/ssot/mx-shared-gathering/draft-compliance-claims.md"
HIGH,mx-canon/ssot/definitions-index.md,1219,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1220,backtick-path,"mx-shared-gathering/draft-core-metadata.md","resolved=mx-canon/ssot/mx-shared-gathering/draft-core-metadata.md"
HIGH,mx-canon/ssot/definitions-index.md,1221,backtick-path,"scripts/cogs/mx-audit.cog.md","resolved=mx-canon/ssot/scripts/cogs/mx-audit.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,1222,backtick-path,"mx-canon/mx-the-gathering/specifications/cog-unified-spec.cog.md","resolved=mx-canon/ssot/mx-canon/mx-the-gathering/specifications/cog-unified-spec.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,1223,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1224,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1225,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1226,backtick-path,"mx-shared-gathering/draft-provenance.md","resolved=mx-canon/ssot/mx-shared-gathering/draft-provenance.md"
HIGH,mx-canon/ssot/definitions-index.md,1226,backtick-path,"mx-canon/mx-maxine-lives/manuals/manual-multilingual-sitemap.cog.md","resolved=mx-canon/ssot/mx-canon/mx-maxine-lives/manuals/manual-multilingual-sitemap.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,1227,backtick-path,"mx-canon/mx-the-gathering/proposed-drafts/deferred/draft-ai-agent-policy.cog.md","resolved=mx-canon/ssot/mx-canon/mx-the-gathering/proposed-drafts/deferred/draft-ai-agent-policy.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,1228,backtick-path,"scripts/cogs/what-comes-next.cog.md","resolved=mx-canon/ssot/scripts/cogs/what-comes-next.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,1229,backtick-path,"scripts/cogs/what-is-a-cog.cog.md","resolved=mx-canon/ssot/scripts/cogs/what-is-a-cog.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,1230,backtick-path,"scripts/cogs/what-is-installme.cog.md","resolved=mx-canon/ssot/scripts/cogs/what-is-installme.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,1231,backtick-path,"scripts/cogs/what-is-mx-environment.cog.md","resolved=mx-canon/ssot/scripts/cogs/what-is-mx-environment.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,1232,backtick-path,"scripts/cogs/what-is-mx-os.cog.md","resolved=mx-canon/ssot/scripts/cogs/what-is-mx-os.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,1233,backtick-path,"scripts/cogs/what-is-script-metadata.cog.md","resolved=mx-canon/ssot/scripts/cogs/what-is-script-metadata.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,1234,backtick-path,"scripts/cogs/what-is-this-chat-about.cog.md","resolved=mx-canon/ssot/scripts/cogs/what-is-this-chat-about.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,1235,backtick-path,"scripts/cogs/whats-changed.cog.md","resolved=mx-canon/ssot/scripts/cogs/whats-changed.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,1236,backtick-path,"mx-canon/mx-maxine-lives/about-maxine.cog.md","resolved=mx-canon/ssot/mx-canon/mx-maxine-lives/about-maxine.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,1237,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1238,backtick-path,"scripts/cogs/who-is-maxine.cog.md","resolved=mx-canon/ssot/scripts/cogs/who-is-maxine.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,1239,backtick-path,"mx-shared-gathering/draft-ai-usage-declaration.md","resolved=mx-canon/ssot/mx-shared-gathering/draft-ai-usage-declaration.md"
HIGH,mx-canon/ssot/definitions-index.md,1240,backtick-path,"datalake/manuscripts/mx-books/mx-appendices/appendix-m-index-of-metadata.md","resolved=mx-canon/ssot/datalake/manuscripts/mx-books/mx-appendices/appendix-m-index-of-metadata.md"
HIGH,mx-canon/ssot/definitions-index.md,1241,backtick-path,"scripts/cogs/mx-os-manual.cog.md","resolved=mx-canon/ssot/scripts/cogs/mx-os-manual.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,1242,backtick-path,"datalake/manuscripts/mx-books/mx-appendices/appendix-m-index-of-metadata.md","resolved=mx-canon/ssot/datalake/manuscripts/mx-books/mx-appendices/appendix-m-index-of-metadata.md"
HIGH,mx-canon/ssot/definitions-index.md,1242,backtick-path,"mx-canon/ssot/field-triage-rubric.cog.md","resolved=mx-canon/ssot/mx-canon/ssot/field-triage-rubric.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,1243,backtick-path,"mx-canon/mx-the-gathering/specifications/cog-unified-spec.cog.md","resolved=mx-canon/ssot/mx-canon/mx-the-gathering/specifications/cog-unified-spec.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,1244,backtick-path,"mx-canon/ssot/fields-data.yaml","resolved=mx-canon/ssot/mx-canon/ssot/fields-data.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1245,backtick-path,"mx-shared-gathering/draft-ai-usage-declaration.md","resolved=mx-canon/ssot/mx-shared-gathering/draft-ai-usage-declaration.md"
HIGH,mx-canon/ssot/definitions-index.md,1246,backtick-path,"mx-shared-gathering/draft-core-metadata.md","resolved=mx-canon/ssot/mx-shared-gathering/draft-core-metadata.md"
HIGH,mx-canon/ssot/definitions-index.md,1247,backtick-path,"mx-canon/mx-the-gathering/architecture-decisions/2026-05-07-review-fix-design-rationale.cog.md","resolved=mx-canon/ssot/mx-canon/mx-the-gathering/architecture-decisions/2026-05-07-review-fix-design-rationale.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,1248,backtick-path,"mx-canon/mx-maxine-lives/registers/ADR/2026-05-15-mx-audit-into-mx-reginald.cog.md","resolved=mx-canon/ssot/mx-canon/mx-maxine-lives/registers/ADR/2026-05-15-mx-audit-into-mx-reginald.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,1249,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1250,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1251,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1252,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1253,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1254,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1255,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1256,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1257,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1258,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1259,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1260,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1261,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1262,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1263,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1264,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1265,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1266,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1267,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1268,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1269,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1270,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1271,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1272,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1273,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1274,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1275,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1276,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1277,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1278,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1279,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1280,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1281,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1282,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1283,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1284,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1285,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1286,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1287,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1288,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1289,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1290,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,1291,backtick-path,"datalake/manuscripts/mx-books/mx-appendices/appendix-m-index-of-metadata.md","resolved=mx-canon/ssot/datalake/manuscripts/mx-books/mx-appendices/appendix-m-index-of-metadata.md"
HIGH,mx-canon/ssot/definitions-index.md,1292,backtick-path,"scripts/cogs/mx-gathering-submit.cog.md","resolved=mx-canon/ssot/scripts/cogs/mx-gathering-submit.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,1293,backtick-path,"scripts/cogs/installme-runner.cog.md","resolved=mx-canon/ssot/scripts/cogs/installme-runner.cog.md"
HIGH,mx-canon/ssot/field-triage-rubric.cog.md,167,md-link,"../../mx-upgraded-reginald/","resolved=mx-upgraded-reginald"
HIGH,mx-canon/ssot/field-triage-rubric.cog.md,167,md-link,"../../scripts/mx-validator.js","resolved=scripts/mx-validator.js"
HIGH,mx-canon/ssot/fields.cog.md,36,backtick-path,"mx-canon/ssot/fields-data.yaml","resolved=mx-canon/ssot/mx-canon/ssot/fields-data.yaml"
HIGH,mx-canon/ssot/fields.cog.md,42,backtick-path,"mx-canon/ssot/fields-data.yaml","resolved=mx-canon/ssot/mx-canon/ssot/fields-data.yaml"
HIGH,mx-canon/ssot/fields.cog.md,42,backtick-path,"scripts/mx-audit.js","resolved=mx-canon/ssot/scripts/mx-audit.js"
HIGH,mx-canon/ssot/mx-html-writing-guide.cog.md,35,backtick-path,"mx-canon/ssot/fields-data.yaml","resolved=mx-canon/ssot/mx-canon/ssot/fields-data.yaml"
HIGH,mx-canon/ssot/mx-messaging-framework.md,447,md-link,"pitches/public/","resolved=mx-canon/ssot/pitches/public"
HIGH,mx-canon/ssot/mx-messaging-framework.md,447,md-link,"pitches/partners/","resolved=mx-canon/ssot/pitches/partners"
HIGH,mx-canon/ssot/mx-messaging-framework.md,448,md-link,"pitches/public/faq-ai-fearful.md","resolved=mx-canon/ssot/pitches/public/faq-ai-fearful.md"
HIGH,mx-canon/ssot/mx-messaging-framework.md,450,md-link,"pitches/investors/investor-summary.md","resolved=mx-canon/ssot/pitches/investors/investor-summary.md"
HIGH,mx-canon/ssot/papers/conversation-reconciliation-may-2026.md,120,backtick-path,"mx-maxine-lives/businesses/ddt-cognovamx/partner-strategy.md","resolved=mx-canon/ssot/papers/mx-maxine-lives/businesses/ddt-cognovamx/partner-strategy.md"
HIGH,mx-canon/ssot/papers/conversation-reconciliation-may-2026.md,120,backtick-path,"mx-maxine-lives/businesses/ddt-cognovamx/accreditation-programme.md","resolved=mx-canon/ssot/papers/mx-maxine-lives/businesses/ddt-cognovamx/accreditation-programme.md"
HIGH,mx-canon/ssot/papers/mx-accreditation-concept-paper.md,36,md-link,"../mx-maxine-lives/businesses/ddt-cognovamx/accreditation-programme.md","resolved=mx-canon/ssot/mx-maxine-lives/businesses/ddt-cognovamx/accreditation-programme.md"
HIGH,mx-canon/ssot/papers/mx-community-prd.md,169,backtick-path,"mx-outputs/brand/mx-community-brand-guide.html","resolved=mx-canon/ssot/papers/mx-outputs/brand/mx-community-brand-guide.html"
HIGH,mx-canon/ssot/papers/mx-community-prd.md,391,backtick-path,"mx-canon/mx-maxine-lives/businesses/README.md","resolved=mx-canon/ssot/papers/mx-canon/mx-maxine-lives/businesses/README.md"
HIGH,mx-canon/ssot/papers/mx-specialist-auditor-franchise-concept.md,45,md-link,"../mx-maxine-lives/businesses/ddt-cognovamx/partner-strategy.md","resolved=mx-canon/ssot/mx-maxine-lives/businesses/ddt-cognovamx/partner-strategy.md"
HIGH,mx-canon/ssot/papers/mx-specialist-auditor-franchise-concept.md,45,md-link,"../mx-maxine-lives/businesses/ddt-cognovamx/business-plan.md","resolved=mx-canon/ssot/mx-maxine-lives/businesses/ddt-cognovamx/business-plan.md"
HIGH,mx-canon/ssot/papers/mx-specialist-auditor-franchise-concept.md,149,backtick-path,"mx-canon/mx-maxine-lives/businesses/the-gathering/founding-sponsor-recognition.md","resolved=mx-canon/ssot/papers/mx-canon/mx-maxine-lives/businesses/the-gathering/founding-sponsor-recognition.md"
HIGH,mx-canon/ssot/papers/provenance-regime-compatibility.md,62,backtick-path,"mx-canon/ssot/registries/ai-regimes.json","resolved=mx-canon/ssot/papers/mx-canon/ssot/registries/ai-regimes.json"
HIGH,mx-canon/ssot/papers/provenance-regime-compatibility.md,84,backtick-path,"mx-canon/ssot/registries/ai-regimes.json","resolved=mx-canon/ssot/papers/mx-canon/ssot/registries/ai-regimes.json"
HIGH,mx-canon/ssot/papers/provenance-regime-compatibility.md,117,backtick-path,"mx-canon/mx-maxine-lives/management/plans/reginald-vnext-implementation-plan.md","resolved=mx-canon/ssot/papers/mx-canon/mx-maxine-lives/management/plans/reginald-vnext-implementation-plan.md"
HIGH,mx-canon/ssot/papers/provenance-regime-compatibility.md,123,backtick-path,"mx-canon/ssot/registries/ai-regimes.json","resolved=mx-canon/ssot/papers/mx-canon/ssot/registries/ai-regimes.json"
HIGH,mx-canon/ssot/papers/provenance-regime-compatibility.md,133,backtick-path,"mx-canon/ssot/schemas/provenance-ai.v2.schema.json","resolved=mx-canon/ssot/papers/mx-canon/ssot/schemas/provenance-ai.v2.schema.json"
